0,5,28,52,90,50,46,49,66,61,95,84,70,88,84,50,34,29,11,99,16,100,99,61,58,43,78,45,97,93,83,10,90,24,97,27,66,18,67,79,60,95,77,50,55,37,95,63,95,17,75,48,34,96,42,48,15,29,12,31,74,29,98,29,44,100,59,48,52,65,76,37,28,50,81,21,32,59,74,88,75,69,73,86,84,91,69,84,50,89,39,23,87,41,10,43,77,47,26,62,53,44,64,11,34,11,45,21,43,70,79,79,59,39,56,19,83,92,32,80,94,15,51,83,71,92,79,95,98,47,60,70,58,10,62,11,48,35,36,53,46,98,41,11,49,56,52,90,60,20,54,34,21,40,99,63,97,39,33,52,57,17,11,71,27,54,21,93,24,86,35,52,70,95,39,48,61,11,99,82,87,32,53,33,71,22,38,18,14,50,65,78,55,34,25,56,60,10,15,78,51,81,59,78,97,18,15,19,23,96,91,26,99,26,83,66,79,89,82,87,62,62,96,31,68,17,39,70,99,21,99,93,29,63,77,39,90,68,52,99,64,58,80,53,18,29,93,15,63,23,34,37,22,97,16,30,23,19,48,81,84,75,29,19,55,62,23,42,46,67,51,95,35,49,77,30,51,37,77,76,38,35,39,40,18,78,84,82,68,82,68,16,15,14,35,17,66,68,89,51,99,50,77,67,95,100,59,35,26,31,77,79,95,65,16,12,36,71,80,79,32,15,66,37,44,37,11,23,78,74,25,99,35,61,40,94,53,85,28,75,55,55,16,77,18,25,52,40,97,18,81,34,80,76,67,85,49,89,69,77,74,44,30,45,99,69,37,36,62,36,70,87,97,76,39,62,43,99,51,16,11,54,10,100,29,40,62,89,41,37,57,72,91,48,34,34,11,12,38,54,98,11,29,77,32,43,97,65,43,37,67,63,79,56,22,70,24,47,98,37,77,92,15,99,73,84,94,19,64,80,65,10,48,61,96,58,85,32,93,18,76,52,55,58,81,63,80,44,36,73,40,66,52,96,82,87,94,41,39,84,62,14,15,68,32,29,10,30,30,35,63,70,73,96,25,12,94,61,98,59,75,38,42,40,51,100,86,79,36,75,79,37,41,53,98,32,52,42,33,5
5,0,5,79,94,68,74,94,32,78,74,49,82,10,40,72,40,89,35,93,98,67,90,34,89,28,13,26,49,75,68,18,89,38,16,47,36,15,94,88,29,91,65,14,43,50,20,66,84,67,26,16,99,63,72,50,44,91,76,41,46,97,45,66,83,55,78,67,16,80,44,78,80,38,94,48,87,48,89,23,84,43,50,28,24,79,55,96,58,63,71,20,57,96,79,53,36,94,94,40,31,42,82,64,59,82,55,81,30,32,79,72,44,65,54,74,20,72,73,63,79,49,26,56,71,63,33,60,80,92,50,38,72,82,38,65,29,16,75,97,39,28,23,44,71,74,23,77,42,82,79,13,69,81,19,96,81,80,96,17,46,54,88,55,22,97,57,89,85,100,72,87,15,33,19,25,97,91,22,27,93,59,71,12,66,100,87,48,88,23,81,26,43,14,27,50,98,87,26,62,54,40,53,42,31,56,19,29,36,85,17,24,27,22,70,25,30,60,65,27,25,42,11,79,91,49,56,89,73,53,39,65,27,92,51,26,89,30,58,32,69,42,52,26,86,40,28,17,72,47,97,77,94,89,86,70,83,59,34,55,95,83,73,19,62,96,48,45,46,34,66,80,51,93,49,79,64,32,29,22,38,55,90,10,16,99,98,18,91,90,93,60,42,24,71,100,89,61,23,82,77,68,29,73,76,47,78,62,15,45,42,61,21,95,34,25,49,70,20,92,50,97,59,50,94,55,15,97,93,71,16,86,22,51,67,34,50,23,74,51,83,95,60,54,60,21,73,22,90,36,31,95,28,82,11,97,30,84,12,20,79,28,24,92,16,67,94,35,28,61,24,57,93,15,55,91,89,16,58,63,82,93,75,37,30,81,13,18,89,46,54,13,51,47,28,79,15,48,81,74,65,92,48,25,23,67,97,89,13,29,22,83,50,32,77,99,12,53,92,55,30,75,75,83,33,33,50,86,34,49,76,80,89,47,19,64,16,85,39,39,15,17,41,25,34,36,46,29,27,14,43,36,97,91,16,62,20,95,60,54,97,96,74,50,97,15,84,75,34,57,92,31,37,100,73,29,65,30,22,68,99,30,36,50,100,46,18,48,65,34,42,99,15,59,84,66,87,96,16,83
28,5,0,5,79,12,17,80,96,29,21,38,100,57,80,75,89,93,12,67,14,55,84,54,26,15,97,99,34,66,47,93,85,59,77,29,61,90,35,37,100,84,86,24,10,16,100,49,17,70,87,70,87,43,66,51,31,90,68,56,50,31,87,71,66,34,15,27,57,82,47,18,51,27,10,21,26,61,18,96,86,13,31,61,100,36,93,51,94,15,79,60,29,84,46,19,16,19,100,88,28,77,21,18,73,24,54,22,27,53,92,34,72,40,87,54,28,64,62,60,67,65,46,79,84,14,78,71,99,21,59,44,16,90,15,86,86,29,41,12,68,94,65,95,73,45,74,28,72,19,69,56,44,72,19,71,18,94,19,75,58,59,58,50,78,100,84,90,25,24,14,15,57,38,31,19,47,13,59,55,12,89,12,100,22,35,100,81,60,45,50,19,10,93,93,54,39,11,90,49,35,82,49,97,39,56,82,23,49,49,51,75,73,42,33,23,48,86,84,67,21,97,26,75,30,65,65,92,21,63,24,14,58,32,13,36,25,72,25,61,87,25,93,92,58,81,39,43,82,30,71,90,38,63,57,43,30,18,91,21,96,81,98,65,26,27,88,53,33,52,44,45,78,15,59,28,93,73,43,67,79,31,89,48,51,73,100,86,61,70,79,16,41,94,71,13,38,42,44,13,79,62,37,54,26,61,58,80,55,94,51,76,33,73,15,54,52,23,64,16,44,56,98,65,33,94,55,47,33,32,75,70,60,10,73,37,64,58,82,63,96,50,22,19,47,93,35,26,73,17,54,89,97,20,23,86,79,86,97,58,17,55,88,17,89,90,60,27,96,21,50,50,75,40,25,52,15,38,96,67,18,69,84,12,23,23,67,11,65,49,18,31,63,30,66,69,20,73,59,20,45,85,79,48,50,74,78,53,22,41,14,23,36,59,41,94,23,49,21,38,31,89,29,91,89,66,51,46,25,37,15,97,31,94,63,65,18,77,40,88,12,26,91,33,98,98,80,37,53,20,77,17,49,43,63,42,77,55,53,81,87,83,61,77,60,57,47,78,84,40,60,81,49,99,80,100,15,84,81,93,74,95,64,66,30,52,84,70,26,96,70,53,74,32,34,64,14,90,94,82
52,79,5,0,5,90,69,52,64,63,27,50,77,61,50,73,28,33,16,34,87,49,41,90,16,67,27,62,43,43,73,86,21,35,71,80,60,14,87,48,24,25,82,66,18,27,30,48,99,96,32,84,36,21,83,46,33,41,76,17,14,65,89,97,14,49,12,70,98,73,62,88,46,31,33,19,97,31,91,79,81,100,66,50,41,96,11,20,79,13,41,95,86,90,35,78,74,30,98,77,86,90,98,91,45,45,40,49,21,36,23,36,34,52,39,87,82,93,63,84,53,71,29,72,24,16,69,11,39,98,92,35,69,44,22,36,61,38,45,66,10,89,30,15,64,84,25,62,81,79,20,94,87,78,25,29,49,51,100,65,84,94,21,61,77,97,96,33,60,53,49,76,72,92,14,45,54,64,82,30,71,77,70,46,35,62,27,92,46,68,23,76,44,18,75,57,68,11,77,58,37,46,77,50,11,22,43,64,43,90,94,35,63,41,58,70,17,68,21,87,86,23,89,53,87,31,80,21,82,44,33,49,26,24,16,58,98,14,53,12,48,19,15,36,81,11,55,32,45,46,14,79,76,23,61,62,70,18,46,95,45,61,51,84,14,31,11,97,27,20,66,90,62,25,39,86,31,97,53,35,51,17,55,49,73,96,44,14,98,46,76,40,49,57,74,26,76,26,53,100,13,17,29,86,45,88,68,53,41,18,81,31,49,58,51,85,100,90,63,88,76,90,72,64,60,18,42,61,92,35,63,38,45,78,95,26,67,16,64,76,65,31,89,53,87,17,38,20,69,30,70,37,24,32,23,13,56,89,52,18,86,33,36,47,26,15,98,60,98,10,27,21,51,67,86,35,70,60,39,11,99,35,97,61,33,84,56,92,22,51,64,23,79,57,97,78,83,68,49,47,55,99,72,46,34,74,96,11,77,67,77,38,100,33,73,99,70,66,12,70,98,87,49,15,16,56,74,16,31,38,34,61,29,49,65,20,59,11,37,35,54,25,78,37,92,21,79,55,54,99,87,79,72,39,71,29,10,11,53,99,65,39,37,91,72,16,38,57,40,45,83,15,20,88,76,99,94,74,34,93,72,41,61,55,34,36,71,16,43,54,13,63,58,75,97,15,86,17,72,46
90,94,79,5,0,5,48,23,61,49,41,17,32,49,94,13,46,30,28,13,89,89,38,64,64,29,65,85,33,93,42,77,53,50,78,67,99,75,19,74,31,56,63,17,22,92,28,96,10,14,43,23,53,70,71,33,75,53,57,90,78,79,69,61,54,77,26,71,51,42,84,53,63,77,81,36,22,21,98,88,61,26,95,19,55,89,35,84,11,15,27,81,45,65,30,52,54,99,66,22,95,53,20,37,41,52,92,82,44,88,52,67,28,52,16,40,65,83,51,10,28,89,37,24,32,81,56,13,85,50,100,27,66,63,84,75,54,30,77,38,52,37,49,85,39,19,100,54,12,31,36,87,75,71,30,62,29,84,51,44,20,53,15,59,92,56,30,56,71,52,42,16,27,88,91,83,92,59,11,78,45,21,22,31,63,63,68,93,95,84,28,69,97,96,50,41,17,69,33,51,92,70,54,89,79,30,58,79,41,30,97,100,59,17,22,36,33,80,98,16,54,88,66,87,83,76,36,50,14,85,85,73,97,54,27,93,42,21,49,61,92,37,77,90,41,75,25,10,31,35,14,30,11,34,100,51,21,28,79,54,18,52,20,85,77,44,86,98,33,46,19,49,87,42,61,65,61,28,19,87,55,62,99,66,96,100,29,35,30,74,79,43,96,73,35,30,25,12,90,82,77,91,59,97,81,64,16,47,22,27,91,95,27,85,55,100,45,19,55,78,40,44,96,35,57,27,87,64,58,71,19,92,78,10,42,69,28,58,54,100,98,50,39,29,38,12,23,25,84,56,49,40,36,95,63,11,38,10,21,31,24,32,20,70,35,49,24,85,96,34,73,44,53,69,44,21,75,57,66,90,28,100,63,87,13,68,43,38,60,23,72,69,68,76,67,100,19,24,77,11,86,20,78,27,75,76,33,56,95,49,22,64,62,73,55,52,55,44,88,49,26,68,42,93,84,85,77,86,84,83,66,86,26,82,60,49,66,69,42,47,89,73,51,67,59,73,18,16,98,72,41,27,44,78,79,33,51,81,70,37,89,93,25,97,16,72,59,15,35,31,94,24,61,85,25,100,59,54,30,35,33,59,84,82,55,50,22,80,89,15,18,35,15,19,35,78,23,48,57,60
50,68,12,90,5,0,5,17,22,32,72,49,35,89,69,61,88,75,54,59,95,20,39,66,25,38,13,57,73,71,86,73,69,25,88,29,95,54,96,78,30,22,49,92,79,97,78,45,84,23,51,15,78,17,73,22,25,52,33,27,15,48,99,55,73,36,88,50,21,48,35,60,27,98,95,21,82,34,84,60,69,98,49,76,82,14,71,87,74,77,49,88,75,80,89,50,69,39,12,61,41,100,65,78,60,86,27,71,92,45,65,48,80,92,20,71,15,76,47,89,17,79,61,14,53,29,39,72,70,19,75,36,72,43,98,92,62,39,18,19,95,26,84,94,54,41,91,20,19,37,91,47,99,87,86,35,96,83,59,40,96,47,94,44,23,85,48,98,60,84,38,37,48,28,58,19,43,36,73,36,59,99,81,28,59,97,56,84,67,43,57,65,24,15,38,86,58,45,98,39,50,96,52,50,62,19,70,18,36,99,79,49,19,93,95,79,44,78,41,25,66,12,28,81,31,44,22,96,83,64,11,42,81,70,15,51,26,88,47,85,53,71,47,39,27,54,84,25,64,45,79,23,100,22,55,96,38,73,98,34,16,60,65,39,50,36,79,92,100,12,46,47,100,11,65,75,16,28,96,36,15,23,66,97,73,68,44,28,86,76,92,20,13,52,71,94,75,93,61,93,58,22,37,22,52,79,72,100,86,79,92,18,89,75,36,93,25,24,34,30,11,31,82,44,49,64,99,75,88,57,87,61,40,23,35,20,99,98,86,91,24,12,27,29,82,47,72,88,97,76,23,42,15,54,80,98,62,18,17,21,55,31,53,66,15,37,22,46,24,43,35,81,58,16,88,84,27,90,45,86,35,65,55,58,20,56,44,37,12,83,92,43,70,43,57,100,41,64,93,19,10,27,34,75,79,52,89,17,14,43,85,97,77,45,22,72,84,22,80,49,91,69,52,94,99,39,49,14,67,37,16,42,45,77,47,64,10,45,88,63,84,91,98,29,41,77,18,94,25,17,88,33,92,14,17,82,44,56,79,25,41,96,42,16,13,19,33,31,15,25,79,25,68,43,55,22,79,95,50,76,59,14,37,79,53,26,40,27,69,36,97,26,12,45,38,87,16,74,45,25
46,74,17,69,48,5,0,5,98,17,73,91,30,95,93,75,76,81,43,32,29,51,47,86,93,58,74,44,50,74,33,61,35,78,82,37,44,52,76,26,60,94,51,27,65,14,97,11,35,60,87,55,83,30,75,90,36,94,87,29,15,13,42,42,36,94,50,58,24,10,19,36,88,45,72,94,54,42,57,54,33,56,13,89,95,74,40,41,78,33,19,85,85,62,75,64,43,79,12,60,65,89,31,56,45,86,55,12,16,45,46,75,79,74,27,48,56,95,11,86,60,77,77,70,40,71,18,22,94,74,39,12,26,76,20,82,75,90,88,68,24,87,44,77,15,93,92,82,16,93,26,14,56,51,78,14,84,21,22,53,89,14,95,92,65,81,31,17,19,75,93,41,14,100,83,98,59,11,20,37,89,54,96,32,75,38,81,20,15,38,21,54,15,90,67,92,81,61,81,78,34,46,56,29,20,53,82,23,40,79,37,82,20,71,23,26,99,63,76,17,68,86,25,30,85,10,39,19,47,43,27,91,27,98,79,81,86,39,98,35,70,60,67,87,51,55,72,82,28,45,98,85,31,66,70,11,21,42,82,76,44,89,30,28,79,53,31,26,80,22,57,10,43,18,46,20,65,43,79,68,49,69,70,22,83,45,92,70,85,58,18,68,84,69,75,60,86,64,46,49,76,33,39,35,26,49,12,23,75,51,72,42,26,90,22,27,85,90,19,86,43,61,72,92,98,74,38,73,75,87,31,88,50,96,25,43,85,15,58,15,63,82,73,98,91,22,31,12,30,40,91,35,73,27,77,77,68,65,73,98,52,63,38,48,97,21,43,75,54,67,54,46,36,83,44,79,63,64,23,63,21,18,29,88,58,91,73,88,55,12,86,65,55,54,10,22,41,53,50,67,55,80,92,48,42,53,37,34,63,75,80,16,73,47,16,42,50,73,21,16,19,63,20,79,41,27,28,32,96,17,18,29,30,93,64,87,85,10,35,25,35,88,79,47,94,95,98,31,13,87,94,89,90,64,34,22,18,75,81,29,35,22,89,86,33,82,33,96,85,73,45,82,11,10,43,66,86,44,18,41,45,34,90,36,17,85,89,42,53,20,81,12,45,71,23,60,66,59,36,53
49,94,80,52,23,17,5,0,5,53,20,97,92,40,33,19,39,46,67,100,18,83,88,53,62,64,62,56,14,12,34,92,53,54,91,83,55,100,63,58,86,86,47,82,63,89,99,40,29,25,93,61,37,70,30,59,93,57,14,29,88,77,12,54,80,75,84,12,73,12,10,67,95,76,43,100,45,88,24,13,45,82,28,55,50,28,37,63,87,40,18,31,63,73,77,14,72,71,56,45,85,52,53,54,87,99,41,29,16,69,40,10,93,18,31,36,79,56,36,14,10,87,82,94,84,56,77,93,49,51,95,98,14,25,97,27,16,94,90,96,85,19,83,14,68,87,29,63,45,97,26,76,45,41,59,27,52,34,12,91,62,97,63,40,52,40,55,39,18,49,62,94,73,31,57,18,17,66,60,67,84,93,31,25,44,69,43,71,36,37,52,74,70,82,23,66,43,87,62,21,20,88,29,64,39,63,96,17,51,22,77,21,16,82,36,57,19,43,22,41,63,26,12,26,53,37,64,56,20,76,89,30,46,40,29,69,20,28,75,65,65,33,29,90,15,73,46,67,88,85,17,58,10,80,19,94,75,75,89,58,74,54,11,59,61,19,33,51,77,32,35,47,67,55,100,37,27,89,51,23,54,37,71,71,49,90,52,23,95,41,60,41,74,87,72,54,20,29,49,33,20,23,76,20,69,26,48,99,39,61,93,88,62,72,56,59,40,24,57,46,62,94,92,33,79,94,39,18,42,13,64,91,100,66,12,85,72,87,70,90,97,95,60,70,25,86,85,94,75,11,84,71,92,51,47,77,44,73,51,15,34,41,71,17,60,88,85,26,83,43,29,97,26,74,81,89,95,63,99,58,68,13,70,82,12,45,74,75,80,14,34,27,78,36,28,92,54,49,19,64,70,70,11,44,39,28,82,90,56,18,65,32,37,96,77,94,36,11,50,24,48,68,45,58,93,75,79,42,73,87,55,74,38,89,25,58,22,49,78,45,35,100,92,63,100,38,23,55,76,25,35,14,71,20,66,55,23,45,43,86,71,57,75,56,63,57,16,82,36,47,98,82,20,71,100,34,92,30,11,32,55,14,57,12,16,54,25,80,78,20,25,35,51,13,99,52,68,20,41,29
66,32,96,64,61,22,98,5,0,5,12,76,23,69,55,37,92,77,74,55,53,51,23,59,13,30,15,37,79,38,14,94,61,48,56,63,36,18,92,88,87,17,22,84,51,46,83,88,45,90,70,28,27,96,82,33,45,40,31,16,10,29,48,76,95,10,75,82,92,77,89,98,32,28,64,20,22,49,11,55,45,50,31,35,54,34,99,94,71,58,65,19,56,92,81,38,17,25,28,89,47,82,12,83,39,88,44,61,88,48,23,72,44,77,62,64,47,96,33,34,89,40,91,91,11,72,88,43,13,74,48,16,22,98,66,32,34,34,35,94,48,31,52,37,62,61,65,49,33,56,71,44,51,97,81,31,45,37,19,23,81,87,10,30,43,11,56,36,46,97,23,72,68,52,19,31,40,60,72,20,32,28,36,24,15,93,94,88,91,78,75,12,33,26,39,18,89,57,18,96,22,72,24,52,34,38,24,77,74,42,31,92,97,70,48,75,71,51,23,56,59,62,98,61,22,72,63,65,18,44,42,91,34,31,14,65,35,75,100,12,24,12,64,53,35,37,12,60,92,95,47,74,74,65,17,83,12,48,74,48,77,88,98,71,30,79,98,45,60,89,49,29,47,36,33,66,94,10,94,30,33,42,16,96,94,50,82,86,60,48,60,16,83,26,64,89,24,88,18,36,93,90,31,65,46,70,97,18,30,24,89,84,48,41,29,48,45,28,15,98,83,75,25,34,57,32,66,53,94,66,80,91,45,11,66,61,91,28,93,18,12,90,87,15,96,59,100,67,97,82,90,32,96,28,99,97,11,55,47,62,29,85,55,52,63,68,25,80,78,85,82,88,55,84,45,27,60,20,28,100,60,19,74,51,34,46,66,43,32,92,50,30,63,43,72,80,48,69,55,57,53,74,57,77,97,72,36,21,85,43,100,90,14,59,86,40,37,28,10,79,72,26,96,29,16,78,16,33,20,74,83,21,14,63,93,59,85,51,36,78,93,42,46,13,72,86,66,45,100,48,51,53,81,83,19,41,12,86,83,18,52,42,43,87,28,32,32,85,16,80,86,35,50,59,37,41,22,92,41,92,20,55,98,66,65,80,49,90,70,98,63,92,73,57,84,62,42,17,89,79
61,78,29,63,49,32,17,53,5,0,5,24,26,25,93,19,46,87,12,69,49,84,52,58,81,51,34,59,70,23,91,12,19,84,43,61,99,48,41,21,50,45,30,27,100,95,12,56,14,64,17,17,19,20,74,90,16,77,80,42,51,57,50,76,35,91,86,21,62,17,24,85,18,76,17,86,84,48,95,95,23,75,89,65,85,85,68,70,31,72,78,45,58,79,14,89,66,51,14,18,47,47,33,36,69,27,72,68,94,55,50,100,74,18,32,41,36,61,74,77,22,72,95,99,66,48,31,100,16,92,33,28,62,17,90,31,98,37,32,10,83,56,91,42,27,99,91,22,20,87,35,57,23,32,59,66,27,20,82,64,38,97,54,47,72,56,53,26,14,18,68,47,65,70,61,56,94,11,91,94,45,61,65,36,91,100,21,93,73,15,55,19,43,97,99,65,87,57,24,69,82,72,98,56,35,18,14,13,73,86,10,43,59,95,31,22,85,50,82,41,47,20,17,79,16,47,69,12,57,20,32,34,56,93,50,68,89,46,26,81,67,78,44,91,86,17,32,30,52,34,81,96,90,68,52,56,11,79,67,87,89,83,16,51,57,33,100,84,48,81,29,42,61,40,17,90,23,38,37,85,43,40,16,46,93,70,78,55,60,74,36,99,20,47,90,61,70,74,92,60,73,10,83,26,87,46,100,98,24,66,64,89,42,74,50,88,58,26,45,29,68,62,96,66,93,12,94,95,28,46,76,20,13,95,86,83,84,31,78,33,56,18,29,56,20,20,72,17,94,27,59,31,32,63,34,54,91,91,18,99,37,45,54,18,98,34,91,18,41,100,12,21,78,67,98,86,10,61,18,26,43,67,69,51,75,14,92,72,29,43,27,19,20,26,91,93,29,55,34,87,99,12,97,34,25,64,67,83,38,76,16,72,36,77,10,44,41,90,68,92,94,55,69,38,68,53,37,81,92,86,15,12,11,31,43,51,28,73,84,82,28,13,80,77,41,55,75,97,16,86,91,76,53,60,49,73,80,50,96,18,33,61,74,40,51,62,46,20,58,40,73,58,58,60,61,52,57,81,79,91,87,79,51,76,75,18,14,67,47,78,79,73,55,23,69,66,89,95,14,98
